race_key,v0_1_main_evaluation_eligible,final_candidate_present,final_strict_complete_member,final_prediction_feature_eligible,final_base_role,migration_status,reason_codes
20240325_10_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240325_12_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_03_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_03_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_03_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_08_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_09_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_11_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_11_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_12_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240326_17_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240327_03_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240327_04_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240327_04_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240327_11_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240327_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240328_04_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240328_04_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240328_08_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240328_11_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240328_11_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240328_22_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240329_06_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240329_06_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240329_17_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240330_07_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240330_19_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240331_06_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240331_07_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240331_07_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240331_10_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240331_10_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240331_17_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240331_19_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240331_19_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240331_21_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240401_07_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240401_07_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240401_08_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240401_10_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240401_21_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240401_24_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_02_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_04_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_05_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_06_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_06_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_06_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_07_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_12_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_20_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240402_21_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240403_02_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240403_02_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240403_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240403_12_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240403_20_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240404_08_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240404_08_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240404_09_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240404_14_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240404_20_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240404_22_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240405_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240405_05_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240405_09_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240405_12_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240405_16_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240405_19_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240405_23_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240406_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240406_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240406_04_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240406_17_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240406_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240406_23_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_04_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_06_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_06_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_06_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_08_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_08_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_10_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_16_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_16_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_23_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_23_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240407_23_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_02_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_03_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_03_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_06_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_06_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_08_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_08_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_16_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_19_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240408_24_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240409_01_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240409_02_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240409_02_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240409_06_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240409_06_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240409_20_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240409_24_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240410_03_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240410_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240410_06_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240410_08_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240410_08_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240410_08_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240410_14_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240410_17_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240410_24_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240411_02_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240411_02_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240411_12_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240411_14_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240411_20_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240411_20_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240412_09_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240412_12_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240412_14_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240412_14_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240412_21_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240413_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240413_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240413_16_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240413_17_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240413_20_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_01_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_07_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_09_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_10_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_10_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_16_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_17_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_20_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_22_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240414_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_04_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_04_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_07_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_07_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_09_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_09_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_09_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_10_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_10_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_12_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_17_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_17_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_21_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_21_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240415_22_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_01_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_06_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_07_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_07_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_10_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_10_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_16_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_21_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20240416_22_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
